,기준일시,일 평균 풍속 (m/s),일 풍정 (m),최대풍향,최대풍속 (m/s),최대순간풍향,최대순간풍속 (m/s),일 평균기온 (C),최고기온 (C),최저기온 (C),일 평균 이슬점온도 (C),일 평균 지면온도 (C),일 최저 초상온도 (C),일 평균 상대습도 (%),최저습도 (%),일 평균 수증기압 (hPa),소형 증발량 (mm),대형 증발량 (mm),안개계속시간 (hr),일 평균 현지기압 (hPa),일 평균 해면기압 (hPa),최고 해면기압 (hPa),최고 해면기압 시각 (시분),최저 해면기압 (hPa),일 평균 전운량 (1/10),일조합 (hr),가조시간 (hr),캄벨 일조 (hr),일사합 (MJ/m2),최대 1시간일사 (MJ/m2),최대 1시간일사 시각 (시분),일 강수량 (mm),9-9 강수량 (mm),강수계속시간 (hr),1시간 최다강수량 (mm),1시간 최다강수량 시각 (시분),10분간 최다강수량 (mm),10분간 최다강수량 시각 (시분),최대 강우강도 (mm/h),최대 강우강도 시각 (시분),최심 신적설 (cm),최심 신적설 시각 (시분),최심 적설 (cm),최심 적설 시각 (시분),0.5m 지중온도 (C) ,1.0m 지중온도 (C),1.5m 지중온도 (C),3.0m 지중온도 (C),5.0m 지중온도 (C)
2024,2017-07-17,1.854736842105263,1600.4421052631578,24.926315789473684,5.408421052631579,24.757894736842104,9.569473684210527,26.26559139784946,30.45157894736842,23.350526315789477,22.967741935483872,28.577659574468086,22.86105263157895,83.71505376344086,67.0,28.17849462365591,3.6170731707317074,2.529268292682927,9.280000000000001,999.7817204301075,1012.0440860215054,1013.5,287.0842105263158,1010.7,8.909090909090908,2.5563829787234043,14.348421052631577,,12.149756097560974,1.9141463414634148,1141.4634146341464,8.205333333333334,5.688888888888889,4.7444444444444445,6.150666666666667,1142.6842105263158,3.425333333333333,1161.4315789473685,,,,,,,26.66923076923077,24.323076923076922,22.015384615384615,18.1,15.484615384615385
2025,2017-07-18,1.523404255319149,1318.6914893617022,23.393617021276597,3.924468085106383,24.26595744680851,6.543617021276596,25.92637362637363,29.89148936170213,22.892553191489363,22.834065934065936,28.172340425531914,22.548936170212766,84.57912087912088,67.77659574468085,27.942857142857147,3.7725,2.6375,7.945,997.445054945055,1009.3670329670329,1011.8531914893616,84.2872340425532,1007.6382978723404,7.2318181818181815,3.7925531914893615,14.335106382978724,,12.986097560975608,2.0231707317073173,1239.0243902439024,5.298571428571428,2.1714285714285713,4.394666666666667,3.744927536231884,207.30851063829786,1.8971014492753624,213.40425531914894,,,,,,,26.784615384615385,24.430769230769233,22.13076923076923,18.176923076923078,15.600000000000001
2026,2017-07-19,1.3268817204301075,1148.731182795699,22.032258064516128,3.4440860215053766,23.602150537634408,5.647311827956989,27.277419354838713,32.66774193548387,23.32150537634409,23.03978494623656,30.8,22.50537634408602,80.1445652173913,56.18279569892473,28.383870967741935,5.639024390243902,3.951219512195122,5.723333333333334,994.4655913978495,1006.7150537634409,1008.5666666666666,364.5268817204301,1004.4645161290322,4.659090909090909,8.579569892473119,14.311827956989248,,20.424146341463413,2.858048780487805,1234.1463414634147,0.05714285714285715,,0.61,0.05714285714285715,-9.0,0.05714285714285715,-9.0,,,,,,,26.83076923076923,24.446153846153848,22.16923076923077,18.192307692307693,15.63076923076923
2027,2017-07-20,1.5138297872340427,1306.1382978723404,22.48936170212766,3.9148936170212765,22.54255319148936,6.3446808510638295,28.138709677419357,33.340425531914896,23.618085106382978,23.741304347826084,31.99468085106383,22.767021276595745,79.19673913043479,56.41489361702128,29.554347826086957,5.9714285714285715,4.178571428571429,6.285,994.6193548387098,1006.832258064516,1008.3787234042554,1192.3617021276596,1005.0978723404255,3.3045454545454547,9.495744680851065,14.288297872340424,,20.93642857142857,2.828809523809524,1221.4285714285713,0.05,0.39999999999999997,0.42,0.05,-9.0,0.05,-9.0,,,,,,,27.246153846153845,24.523076923076925,22.22307692307692,18.223076923076924,15.646153846153847
2028,2017-07-21,1.8085106382978724,1565.159574468085,23.19148936170213,4.287234042553192,23.840425531914892,7.179787234042553,29.083870967741937,33.782978723404256,25.256382978723405,24.58817204301075,32.397872340425536,24.359574468085107,78.68387096774194,57.723404255319146,31.063440860215056,5.321428571428571,3.7214285714285715,7.37,996.2397849462366,1008.447311827957,1010.3627659574469,2275.968085106383,1006.954255319149,6.013636363636365,7.51595744680851,14.267021276595743,,18.171904761904763,2.5795238095238098,1180.952380952381,2.840909090909091,6.925,0.9275,2.2863636363636366,219.93617021276594,1.3590909090909091,240.09574468085106,,,,,,,27.700000000000003,24.684615384615384,22.292307692307695,18.276923076923076,15.676923076923078
2029,2017-07-22,1.5757894736842104,1361.9684210526316,22.021052631578947,3.8957894736842107,22.05263157894737,6.28,27.767741935483873,32.18631578947368,24.846315789473685,24.37849462365591,31.31157894736842,24.39263157894737,83.51397849462366,62.22105263157895,30.717204301075267,4.2595238095238095,2.9785714285714286,11.166666666666666,997.3010752688172,1009.5752688172043,1010.9915789473683,831.9263157894737,1007.977894736842,7.622727272727272,4.773684210526316,14.243157894736841,,15.352380952380951,2.2776190476190474,1207.142857142857,10.255555555555555,31.981818181818184,4.859,5.891666666666667,326.3578947368421,2.886111111111111,309.2526315789474,,,,,,,27.846153846153847,24.884615384615383,22.407692307692308,18.353846153846153,15.723076923076924
2030,2017-07-23,1.423157894736842,1227.042105263158,21.189473684210526,3.476842105263158,22.957894736842107,5.5873684210526315,26.90947368421053,29.63157894736842,24.459999999999997,24.671578947368424,29.093684210526316,24.121052631578948,88.48105263157896,76.27368421052631,31.193684210526317,2.619047619047619,1.8404761904761904,3.16375,993.4894736842106,1005.5084210526317,1008.4252631578946,3.336842105263158,1003.6568421052631,8.568181818181818,1.2042105263157896,14.22,,8.858571428571429,1.2895238095238095,1283.3333333333333,18.649056603773584,17.15714285714286,4.993846153846154,10.055769230769231,389.7263157894737,3.0288461538461537,375.9684210526316,,,,,,,27.592307692307692,25.023076923076925,22.515384615384615,18.392307692307693,15.723076923076924
2031,2017-07-24,1.2326315789473683,1063.0315789473684,24.021052631578947,3.831578947368421,25.33684210526316,6.4652631578947375,27.26489361702128,31.244210526315786,24.954736842105262,24.917021276595744,29.894736842105264,24.609473684210528,88.19574468085106,70.2,31.667021276595744,3.246341463414634,2.268292682926829,8.383333333333333,990.7925531914893,1002.8765957446808,1004.52,32.03157894736842,1001.3526315789474,8.381818181818183,2.9652631578947366,14.191578947368422,,11.603095238095237,1.923095238095238,1226.1904761904761,10.692857142857143,15.7625,4.301176470588236,7.3,922.8315789473684,3.99,915.5157894736842,,,,,,,27.23846153846154,25.176923076923078,22.72307692307692,18.73846153846154,15.807692307692308
2032,2017-07-25,1.7361702127659573,1497.0531914893618,17.170212765957448,4.435106382978723,16.393617021276597,7.198936170212766,26.722580645161287,31.051063829787235,23.859574468085107,23.670967741935485,29.799999999999997,23.262765957446806,84.95434782608696,65.65957446808511,29.588043478260868,4.319512195121951,3.021951219512195,2.57875,992.2376344086022,1003.9408602150538,1007.0521276595744,2316.0,1001.586170212766,6.963636363636363,5.014893617021277,14.17127659574468,,13.732682926829268,2.2202439024390244,1248.780487804878,14.541428571428572,5.94,4.486153846153846,9.974285714285715,570.8191489361702,4.877142857142857,597.5851063829788,,,,,,,27.138461538461538,25.146153846153844,22.807692307692307,18.75384615384615,15.938461538461537
2033,2017-07-26,2.0663157894736845,1786.0736842105264,12.452631578947368,4.275789473684211,11.557894736842105,7.092631578947368,25.83936170212766,30.67684210526316,21.750526315789475,20.118085106382978,29.84315789473684,20.68421052631579,73.06382978723404,51.43157894736842,23.906382978723403,6.285,4.3975,0.92,995.6319148936169,1007.8542553191489,1009.0557894736843,1245.8526315789475,1006.3578947368421,3.5045454545454544,9.35531914893617,14.14421052631579,,21.074146341463415,2.8385365853658535,1236.5853658536585,10.825000000000001,0.2333333333333333,3.6166666666666667,6.408333333333334,12.421052631578947,1.8416666666666668,13.873684210526315,,,,,,,27.16923076923077,25.161538461538463,22.892307692307693,18.653846153846153,15.884615384615385
2034,2017-07-27,1.4684210526315788,1268.1684210526316,16.694736842105264,3.441052631578947,15.852631578947369,5.617894736842106,25.43578947368421,31.013684210526318,20.314736842105265,19.734736842105264,30.213684210526317,19.47157894736842,73.52736842105263,47.67368421052632,23.394736842105264,5.588095238095238,3.923809523809524,5.67,996.24,1008.3631578947368,1009.7210526315789,1159.6,1006.7557894736842,4.445454545454545,8.805263157894737,14.116842105263157,,20.807619047619045,2.7323809523809524,1195.2380952380952,1.74375,10.711111111111112,3.626666666666667,1.30625,215.7578947368421,0.63125,220.98947368421054,,,,,,,27.200000000000003,25.16923076923077,22.923076923076923,18.7,15.923076923076923
2035,2017-07-28,1.1905263157894737,1029.4105263157894,19.263157894736842,3.191578947368421,20.68421052631579,5.1284210526315785,25.881914893617022,30.085263157894737,22.042105263157893,22.538297872340426,29.65684210526316,21.517894736842106,83.62553191489361,65.34736842105264,27.57340425531915,3.8738095238095234,2.7166666666666663,2.598,996.1319148936169,1008.3106382978723,1009.4905263157896,850.0842105263158,1007.2105263157895,7.2727272727272725,4.755789473684211,14.08736842105263,,14.518333333333333,2.1476190476190475,1202.3809523809523,16.34642857142857,14.292857142857143,6.705384615384616,8.069642857142856,646.4631578947368,3.060714285714286,656.8947368421053,,,,,,,27.215384615384615,25.192307692307693,23.00769230769231,18.79230769230769,15.946153846153846
2036,2017-07-29,1.5052631578947369,1297.0210526315789,14.947368421052632,3.6199999999999997,14.189473684210526,5.769473684210527,25.43617021276596,28.64526315789474,23.43263157894737,22.865957446808512,28.590425531914892,22.870526315789473,86.71684210526317,71.87368421052632,28.065263157894734,3.2047619047619045,2.2333333333333334,1.2349999999999999,995.9052631578948,1008.0357894736842,1008.9842105263158,858.9578947368421,1006.9094736842104,8.209090909090909,2.1894736842105265,14.069473684210525,,10.663333333333334,1.7769047619047618,1185.7142857142858,8.4140625,0.2,3.219375,4.607936507936508,308.33684210526314,1.8714285714285714,289.0842105263158,,,,,,,27.076923076923077,25.215384615384615,23.04615384615385,18.83076923076923,15.96923076923077
2037,2017-07-30,1.4063157894736842,1216.6421052631579,17.389473684210525,3.553684210526316,17.2,5.83578947368421,26.135789473684213,30.617894736842103,23.02,22.763157894736842,29.85684210526316,22.810526315789474,83.04631578947368,63.705263157894734,27.887368421052635,4.004761904761905,2.8071428571428574,1.5,995.398947368421,1007.4684210526316,1008.6863157894736,1233.1894736842105,1005.9189473684211,6.927272727272728,4.885263157894737,14.038947368421054,,15.242142857142856,2.3511904761904763,1223.8095238095239,2.4833333333333334,7.257142857142857,1.5127272727272727,2.0857142857142854,208.56842105263158,1.0452380952380953,218.52631578947367,,,,,,,26.930769230769233,25.207692307692305,23.076923076923077,18.876923076923077,16.007692307692306
2038,2017-07-31,1.3557894736842107,1169.6526315789474,18.789473684210527,3.9326315789473685,17.389473684210525,6.5063157894736845,24.924210526315793,27.473684210526315,23.042105263157893,23.375789473684208,27.16315789473684,22.736842105263158,91.8136842105263,81.2421052631579,28.867368421052632,2.05,1.430952380952381,2.0566666666666666,996.8663157894737,1009.0052631578948,1010.7905263157895,2099.2315789473682,1007.5168421052632,8.986363636363636,0.5357894736842105,14.006315789473684,,6.561904761904763,1.0892857142857142,1221.4285714285713,19.256043956043957,20.270000000000003,6.996363636363636,10.37888888888889,1256.3894736842105,3.8355555555555556,1298.0736842105264,,,,,,,27.253846153846155,25.23846153846154,23.153846153846153,18.976923076923075,16.03846153846154
2039,2017-08-01,1.4621052631578948,1257.1894736842105,15.957894736842105,3.8694736842105266,15.663157894736843,6.246315789473684,26.720000000000002,31.998947368421053,22.930526315789475,23.521052631578947,29.950526315789475,22.637894736842103,84.27157894736843,61.536842105263155,29.17473684210526,4.916666666666667,3.445238095238095,3.375,997.8273684210527,1009.9189473684211,1011.7494736842104,878.9473684210526,1008.3884210526315,5.954545454545454,7.025263157894736,13.981052631578947,,18.22785714285714,2.7704761904761903,1211.904761904762,3.6266666666666665,1.0444444444444445,2.225,2.981666666666667,262.46315789473687,1.7966666666666666,296.4736842105263,,,,,,,26.86923076923077,25.253846153846155,23.207692307692305,19.046153846153846,16.06153846153846
2040,2017-08-02,1.4705263157894735,1270.5157894736842,15.273684210526316,3.686315789473684,14.621052631578948,5.948421052631579,27.05473684210526,32.003157894736844,23.694736842105264,23.44,30.626315789473683,22.924210526315793,82.07684210526315,61.26315789473684,29.05578947368421,4.742857142857143,3.316666666666667,0.83,995.6947368421053,1007.738947368421,1010.1421052631579,6.568421052631579,1005.7210526315789,4.7681818181818185,6.546315789473684,13.957894736842105,,16.612857142857145,2.5759523809523808,1228.5714285714287,2.772222222222222,5.25,1.8039999999999998,2.45,117.86315789473684,1.4722222222222223,115.17894736842105,,,,,,,27.084615384615386,25.200000000000003,23.215384615384615,19.03846153846154,16.076923076923077
2041,2017-08-03,2.110526315789474,1819.1473684210525,11.8,4.28,12.421052631578947,7.039999999999999,27.066315789473688,31.937894736842104,22.794736842105262,21.996842105263156,31.387368421052635,21.763157894736842,75.84210526315789,54.757894736842104,26.65157894736842,6.2785714285714285,4.402380952380953,7.7,993.5821052631579,1005.6305263157894,1007.0715789473685,258.0,1003.6105263157895,4.304545454545455,10.416842105263159,13.921052631578947,,21.738809523809522,2.924285714285714,1204.7619047619048,,,,,-9.0,,-9.0,,,,,,,27.36923076923077,25.26923076923077,23.23846153846154,19.076923076923077,16.1
2042,2017-08-04,1.6694736842105262,1441.7473684210527,14.442105263157895,3.7568421052631575,14.336842105263157,6.162105263157894,28.283157894736842,33.78736842105263,23.417894736842104,23.44,32.92421052631579,22.506315789473682,77.06526315789473,55.05263157894737,29.053684210526313,5.9904761904761905,4.197619047619048,0.67,993.2947368421053,1005.2778947368421,1006.8021052631578,578.4736842105264,1003.2884210526315,3.6136363636363638,10.336842105263157,13.892631578947368,,21.261190476190478,2.9057142857142857,1176.1904761904761,0.55,,6.92,0.55,13.284210526315789,0.35000000000000003,13.673684210526316,,,,,,,27.646153846153844,25.33076923076923,23.26923076923077,19.13076923076923,16.153846153846153
2043,2017-08-05,1.631578947368421,1411.7368421052631,16.410526315789475,4.1568421052631574,17.189473684210526,6.75578947368421,29.354255319148937,34.94105263157895,24.56105263157895,24.130851063829788,34.32105263157895,23.664210526315788,75.82553191489362,52.37894736842105,30.263829787234044,6.307142857142857,4.416666666666667,,991.2106382978724,1003.0404255319149,1005.16,230.2,1000.7042105263157,3.8,10.566315789473684,13.865263157894738,,21.273095238095237,2.8797619047619047,1202.3809523809523,1.9769230769230768,0.0,0.525,1.9769230769230768,40.473684210526315,1.4153846153846152,41.0,,,,,,,28.176923076923078,25.484615384615385,23.307692307692307,19.215384615384615,16.169230769230772
2044,2017-08-06,1.6221052631578947,1402.9789473684211,18.568421052631578,4.3,17.49473684210526,7.1010526315789475,29.288297872340426,34.752631578947366,24.957894736842107,24.011702127659575,34.671578947368424,24.1,75.70106382978723,51.757894736842104,30.03617021276596,6.078571428571429,4.2595238095238095,3.03,988.4755319148936,1000.2765957446809,1002.8021052631578,65.0,997.681052631579,4.254545454545454,9.41263157894737,13.83263157894737,,19.703023255813953,2.8528571428571428,1233.3333333333333,5.542105263157895,9.75,1.4000000000000001,4.7631578947368425,506.4947368421053,2.7868421052631582,507.4315789473684,,,,,,,28.56153846153846,25.653846153846153,23.392307692307693,19.2,16.184615384615384
2045,2017-08-07,1.823157894736842,1571.4,24.778947368421054,4.594736842105263,24.71578947368421,7.625263157894737,28.448421052631577,33.78421052631579,24.667368421052632,23.214736842105264,34.00105263157894,23.553684210526313,75.76210526315789,50.084210526315786,28.673684210526314,6.240476190476191,4.376190476190477,1.15,987.3652631578947,999.2589473684211,1000.8147368421052,1642.2947368421053,997.7063157894737,3.2318181818181815,10.203157894736842,13.801052631578946,,21.035476190476192,2.8680952380952385,1223.8095238095239,2.8793103448275863,14.6,1.05125,2.65,109.56842105263158,1.6607142857142858,112.7578947368421,,,,,,,28.753846153846155,25.83076923076923,23.46923076923077,19.376923076923077,16.299999999999997
2046,2017-08-08,1.3968421052631579,1203.1684210526316,21.652631578947368,3.891578947368421,23.442105263157895,6.161052631578947,27.246315789473684,32.21052631578947,23.326315789473686,22.589473684210525,31.40842105263158,22.316842105263156,77.75473684210526,52.17894736842105,27.649473684210523,4.166666666666667,2.9142857142857146,,987.7547368421052,999.6978947368422,1001.0526315789474,486.7263157894737,998.3536842105264,7.204545454545454,4.523157894736842,13.774736842105263,,14.838095238095239,2.355,1154.7619047619048,2.322,5.85,2.0693333333333332,1.57,394.7157894736842,0.9,314.2736842105263,,,,,,,28.746153846153845,25.946153846153848,23.553846153846152,19.376923076923077,16.26153846153846
2047,2017-08-09,1.5073684210526315,1305.378947368421,18.526315789473685,3.816842105263158,18.88421052631579,6.271578947368421,25.54105263157895,28.664210526315788,23.43894736842105,23.329473684210527,28.24526315789474,23.449473684210524,88.6136842105263,73.3157894736842,28.837894736842106,2.451219512195122,1.7146341463414634,5.33,985.5,997.4831578947368,999.5294736842105,355.34736842105264,996.1473684210526,8.927272727272728,1.4610526315789474,13.745263157894737,,8.025,1.5270731707317073,1212.1951219512196,13.576666666666668,15.816666666666666,7.01095238095238,6.77,976.6947368421053,2.8055555555555554,964.4315789473684,,,,,,,28.56153846153846,26.076923076923077,23.684615384615384,19.56153846153846,16.353846153846153
2048,2017-08-10,1.502127659574468,1304.1702127659576,19.778947368421054,3.663829787234042,20.010526315789473,5.943617021276596,25.694736842105264,29.286315789473683,23.437894736842104,23.16842105263158,28.707368421052628,22.990526315789474,87.25052631578947,70.50526315789473,28.46421052631579,3.8452380952380953,2.6952380952380954,,988.5168421052632,1000.5315789473684,1003.2505263157896,2335.073684210526,998.261052631579,7.25,4.057894736842106,13.707368421052632,,12.97857142857143,2.0445238095238096,1266.6666666666667,18.9875,21.158333333333335,10.471875,6.2328125,467.9578947368421,2.3953125,457.5684210526316,,,,,,,27.930769230769233,26.092307692307692,23.77692307692308,19.592307692307692,16.353846153846153
2049,2017-08-11,1.5925531914893616,1376.6702127659576,16.126315789473683,4.467021276595744,15.56842105263158,7.1978723404255325,25.76105263157895,31.065263157894734,22.26105263157895,21.95263157894737,29.906315789473684,21.18421052631579,81.36842105263158,56.04210526315789,26.52,5.064285714285714,3.5452380952380955,,994.8946808510639,1006.2106382978724,1009.2757894736842,2335.157894736842,1003.0894736842105,4.618181818181818,7.801052631578948,13.675789473684212,,17.708571428571428,2.6673809523809524,1183.3333333333333,14.003174603174603,9.8,2.9733333333333336,8.561904761904762,532.0736842105263,3.463492063492063,564.8947368421053,,,,,,,27.484615384615385,26.1,23.96923076923077,19.984615384615385,16.384615384615383
2050,2017-08-12,1.723157894736842,1487.7263157894736,13.536842105263158,3.8989473684210525,15.178947368421053,6.386315789473684,25.427659574468084,30.230526315789476,21.695789473684208,20.932978723404254,28.749473684210525,20.906315789473684,77.92127659574469,57.85263157894737,24.97340425531915,4.433333333333333,3.1023809523809525,,998.3297872340426,1010.5904255319149,1011.8715789473684,1722.0315789473684,1009.0,5.827272727272727,6.7505263157894735,13.650526315789474,,16.106190476190477,2.606666666666667,1095.2380952380952,5.068181818181818,0.15714285714285717,0.8433333333333334,3.7409090909090907,157.34736842105264,1.5590909090909089,160.6,,,,,,,27.45384615384615,26.053846153846152,24.03846153846154,19.930769230769233,16.43846153846154
2051,2017-08-13,2.1526315789473682,1859.8315789473684,11.042105263157895,4.526315789473684,10.821052631578947,7.432631578947369,23.910526315789475,26.68842105263158,21.373684210526317,20.12736842105263,25.83157894736842,20.721052631578946,80.6757894736842,65.6421052631579,23.722105263157893,2.6166666666666667,1.8357142857142856,,998.138947368421,1010.3442105263158,1011.8873684210527,603.9263157894737,1008.9410526315789,9.118181818181817,0.743157894736842,13.61157894736842,,8.04595238095238,1.379047619047619,1116.6666666666667,5.59240506329114,23.71764705882353,5.6590476190476195,2.5063291139240507,973.0736842105263,0.8962025316455696,1005.0736842105263,,,,,,,27.423076923076923,26.0,24.053846153846152,19.884615384615383,16.5
2052,2017-08-14,2.1410526315789475,1855.3684210526317,13.221052631578948,4.604210526315789,12.105263157894736,7.618947368421052,23.05578947368421,25.256842105263157,21.429473684210524,21.23578947368421,24.434736842105266,21.341052631578947,90.37684210526315,79.57894736842105,25.417894736842104,1.6476190476190478,1.1595238095238096,3.48,993.9021052631579,1006.0873684210527,1009.3357894736841,8.4,1004.4957894736842,9.827272727272726,0.1905263157894737,13.579999999999998,,4.922142857142857,0.9752380952380952,1254.7619047619048,39.693684210526314,22.869999999999997,13.311363636363637,11.216842105263156,861.1157894736842,4.052631578947368,907.5157894736842,,,,,,,26.838461538461537,25.9,24.146153846153844,19.96923076923077,16.53076923076923
2053,2017-08-15,1.791578947368421,1550.3473684210526,14.673684210526316,3.954736842105263,15.536842105263158,6.5884210526315785,23.310526315789474,25.446315789473687,21.696842105263155,22.08,24.71578947368421,21.69789473684211,93.40105263157895,83.65263157894736,26.751578947368422,1.711904761904762,1.1976190476190476,7.785,991.7294736842106,1003.8873684210527,1005.2231578947368,419.14736842105265,1002.5242105263159,9.513636363636364,0.5715789473684211,13.547368421052632,,5.288571428571428,0.901904761904762,1183.3333333333333,25.619354838709675,32.81578947368421,11.08090909090909,7.9322580645161285,880.2842105263157,3.068817204301075,930.2842105263157,,,,,,,26.27692307692308,25.784615384615385,24.192307692307693,20.161538461538463,16.592307692307692
2054,2017-08-16,1.7421052631578948,1506.9157894736843,16.431578947368422,3.9642105263157896,16.126315789473683,6.52842105263158,24.512631578947367,28.263157894736842,22.044210526315787,21.977894736842106,26.77684210526316,21.822105263157894,86.87684210526315,70.4421052631579,26.581052631578945,3.3285714285714287,2.3261904761904764,10.55,993.4463157894736,1005.5684210526316,1007.4410526315789,2267.178947368421,1003.8810526315789,8.295454545454545,3.250526315789474,13.51578947368421,,12.220238095238095,2.020714285714286,1266.6666666666667,6.51375,5.488888888888889,5.711,2.6712499999999997,461.66315789473686,1.22875,427.61052631578946,,,,,,,25.746153846153845,25.63076923076923,24.299999999999997,20.592307692307692,16.715384615384615
2055,2017-08-17,1.4287234042553192,1233.0425531914893,19.357894736842105,3.5946808510638295,19.263157894736842,5.773404255319149,24.512765957446806,28.758510638297874,21.725263157894737,21.77872340425532,27.20421052631579,21.378947368421052,86.05319148936171,66.85106382978724,26.2031914893617,3.885365853658537,2.7243902439024392,7.25,995.936170212766,1008.186170212766,1009.8574468085106,2256.425531914894,1006.727659574468,7.031818181818181,4.892553191489362,13.482105263157894,,14.477317073170733,2.2741463414634144,1273.1707317073171,6.40921052631579,1.407142857142857,3.702105263157895,3.810526315789474,467.5263157894737,1.5342105263157895,545.7789473684211,,,,,,,25.72307692307692,25.423076923076923,24.23076923076923,20.592307692307692,16.707692307692305
2056,2017-08-18,1.1757894736842105,1015.6105263157895,21.13684210526316,3.576842105263158,20.49473684210526,5.8589473684210525,24.930526315789475,29.803157894736845,21.617894736842103,21.87473684210526,27.873684210526317,20.92421052631579,84.6621052631579,61.67368421052632,26.35578947368421,4.085365853658536,2.863414634146342,2.42,998.836170212766,1011.0882978723405,1012.7117021276595,2181.223404255319,1009.4595744680851,6.345454545454545,6.473684210526316,13.445263157894736,,15.791190476190476,2.4664285714285716,1221.4285714285713,9.340350877192982,4.323076923076923,2.3714285714285714,7.063157894736842,593.421052631579,3.524561403508772,605.1157894736842,,,,,,,25.892307692307693,25.27692307692308,24.13076923076923,20.523076923076925,16.73846153846154
2057,2017-08-19,1.4404255319148938,1242.0,13.589473684210526,3.9680851063829787,12.957894736842105,6.528723404255319,24.80744680851064,28.930851063829788,21.75473684210526,22.231914893617024,27.109473684210528,21.236842105263158,86.71914893617021,67.80851063829788,26.93617021276596,2.6738095238095236,1.8761904761904762,4.0649999999999995,999.8031914893617,1012.0765957446808,1013.3617021276596,823.7765957446809,1010.7776595744682,8.236363636363636,2.3680851063829786,13.417894736842106,,10.27,1.7734146341463417,1129.2682926829268,8.080232558139535,23.335,3.905,6.066279069767442,1140.2736842105264,2.8476744186046514,1076.9052631578948,,,,,,,26.13076923076923,25.215384615384615,24.03846153846154,20.50769230769231,16.76923076923077
2058,2017-08-20,2.094736842105263,1806.6526315789474,13.452631578947368,4.515789473684211,13.51578947368421,7.539999999999999,24.649473684210523,27.768421052631577,22.50842105263158,22.702105263157893,26.214736842105264,22.48421052631579,89.75684210526316,75.92631578947369,27.713684210526317,2.6642857142857146,1.8642857142857143,8.33,997.26,1009.4347368421053,1011.9336842105263,28.042105263157893,1007.4189473684211,9.354545454545455,1.8210526315789475,13.376842105263158,,9.231190476190477,1.7676190476190474,1204.7619047619048,24.73578947368421,32.239999999999995,9.326818181818181,9.65157894736842,1058.8315789473684,4.2484210526315795,1126.9473684210527,,,,,,,26.115384615384617,25.215384615384615,24.015384615384615,20.56153846153846,16.823076923076922
2059,2017-08-21,1.9389473684210525,1676.4105263157894,19.05263157894737,5.311578947368421,19.642105263157895,9.112631578947369,25.29787234042553,29.424210526315793,22.92736842105263,23.46344086021505,26.973684210526315,22.304210526315792,90.33225806451613,72.93684210526315,29.020430107526884,3.0833333333333335,2.1642857142857146,1.755,995.9436170212765,1008.1319148936169,1010.0821052631579,1997.3894736842105,1006.3673684210526,8.613636363636363,2.9621052631578944,13.343157894736844,,10.866666666666665,1.8585714285714285,1147.6190476190477,26.929473684210528,9.48,6.260909090909092,11.598947368421054,849.1894736842105,6.238947368421053,927.6421052631579,,,,,,,25.930769230769233,25.23076923076923,24.084615384615386,20.861538461538462,16.9
2060,2017-08-22,1.5589473684210526,1343.6315789473683,21.905263157894737,4.378947368421053,22.526315789473685,7.456842105263157,26.585106382978722,31.155789473684212,23.46842105263158,23.829032258064515,28.78421052631579,22.582105263157896,86.23548387096774,65.71578947368421,29.73763440860215,4.151219512195122,2.902439024390244,1.925,999.8627659574469,1012.0670212765958,1014.2842105263157,2259.463157894737,1009.598947368421,6.118181818181818,6.298947368421052,13.313684210526315,,14.959285714285713,2.3502380952380952,1204.7619047619048,11.455128205128204,13.946666666666665,2.17,7.851282051282051,659.5684210526316,3.887179487179487,673.4315789473684,,,,,,,26.138461538461538,25.153846153846153,24.023076923076925,20.815384615384616,17.0
2061,2017-08-23,2.101063829787234,1825.776595744681,21.557894736842105,5.1744680851063825,22.094736842105263,8.820212765957447,27.6,31.74042553191489,24.257894736842104,24.74838709677419,29.358947368421052,23.566315789473688,85.90212765957448,67.92553191489361,31.387096774193548,4.566666666666667,3.2023809523809526,10.456666666666665,999.8861702127659,1012.063440860215,1014.1829787234042,117.40425531914893,1010.2,6.704545454545454,6.1410526315789475,13.272631578947369,,15.407857142857143,2.380952380952381,1211.904761904762,13.326923076923077,9.683333333333334,3.4447058823529413,6.769230769230769,601.3789473684211,3.9782051282051283,683.7684210526315,,,,,,,26.56153846153846,25.200000000000003,24.069230769230767,20.799999999999997,17.076923076923077
2062,2017-08-24,3.149473684210526,2720.642105263158,23.726315789473684,6.421052631578948,22.957894736842107,11.266315789473683,27.81157894736842,31.328421052631576,24.659999999999997,24.39578947368421,28.781052631578945,23.652631578947368,83.0778947368421,67.23157894736842,30.737894736842104,4.254761904761905,2.980952380952381,7.04,995.0957894736842,1007.101052631579,1010.9884210526316,26.610526315789475,1004.3073684210526,7.181818181818182,5.26,13.238947368421053,,13.348095238095238,2.1033333333333335,1188.095238095238,16.85529411764706,27.463157894736838,4.763333333333333,12.418823529411764,1107.5263157894738,4.830588235294118,1146.1052631578948,,,,,,,26.838461538461537,25.26923076923077,23.99230769230769,20.77692307692308,17.115384615384617
